pred_train_1,pred_train_2,pred_train_3
94.9985449586753,93.0376672535823,95.288771791842
95.0642874314133,93.0923828949211,95.1441012003435
95.119262440223,93.1350194929555,95.0495502265564
95.1302635963075,93.130849645467,95.0502530482956
97.7708017923088,92.9847912336773,95.5477497869982
97.4986729357547,93.0855990270243,95.5558228944805
97.4217878170257,93.1726031836276,95.4693597355404
97.4375821556073,93.2026972584996,95.4085189579892
97.1469750493228,93.455184456951,95.1219480499911
97.2262694667387,93.463918775958,95.0693321438863
97.1504901685489,93.5311247407785,94.983112207184
97.0494580388576,93.6257303596505,94.8517818873125
97.0271613098264,93.7136539605643,94.7065974347056
96.9922781152739,93.7251741702764,94.7011455554196
97.13094349032,93.730866765025,94.6416667541523
96.9018708972567,93.8793316876249,94.4898469008182
96.8387219923543,93.9325842273998,94.4436405645784
96.8569469164209,93.9706285935346,94.4032456840313
96.8675501966062,93.9986253210293,94.3698181391082
96.7332181319629,94.0944033567098,94.2972659687048
96.5479954147877,94.2059632943163,94.2342728122974
96.5051547566263,94.268930515292,94.21011364209
96.4578928915322,94.3307171470763,94.2105581077225
96.4745471061127,94.3685275625066,94.1755487218783
96.3908493347544,94.4316033476055,94.1769996249555
96.3246768944436,94.4513632190882,94.1981090991196
96.270397520791,94.5080188066248,94.2217201879074
96.2981481339023,94.5566989557238,94.1898635380473
96.2253264116164,94.6095371897085,94.2389043895562
96.2415664907716,94.6470023246822,94.1993082429811
96.2310141346168,94.6751539189157,94.2000077602532
96.2064106177662,94.735729613269,94.2506009225395
96.1856402429352,94.8009926798078,94.3329754488648
96.2180929948088,94.867095239157,94.2941368126158
96.2175279152526,94.9381611620052,94.345337561125
96.2240630825965,94.9951657171205,94.3738820700111
96.9843693785558,95.6183583770708,96.808100529292
96.734671207237,95.672319811719,96.1994242817486
96.7627661819868,95.7964667643428,96.2625567364387
96.7796377302756,95.8490535658347,96.2897327266893
96.7947059193495,95.9750980676718,96.5105045984853
96.8371045418287,96.0498956689866,96.4775428288266
96.8705700402085,96.1550173591195,96.6500935041376
96.9267836053405,96.2508199570467,96.6271473670923
97.0291790788477,96.4108735216201,96.8177550780554
97.1004062367966,96.4995343709081,96.8326663651046
97.2005841581369,96.6257622764778,96.8909527918509
97.3058266926235,96.7574571354904,97.0304348831845
97.424862808297,96.9068187364812,97.1301523646891
97.5613521673376,97.0712191252837,97.2878764990344
97.6797307883318,97.2033075712261,97.2755905757564
97.7389577117575,97.2784923759289,97.5014580974973
97.8279804121741,97.3989814502229,97.8153022354036
97.9247381204112,97.5008094114562,97.8836373877509
98.089422439923,97.6808585761684,98.0202440535708
98.1466813356083,97.7407115324275,98.1582807622336
98.3508373055492,97.9578053532183,98.3411587262079
98.5405792105985,98.1597109172106,98.4675999393974
98.7696409755288,98.3825000860031,98.7352800073696
99.0198380821723,98.6319769430977,98.9678188017767
99.3100554086825,98.8798741881122,99.1288604733817
99.0783002295128,98.8672280243745,98.595336063862
99.6865313911973,99.217772890862,99.2674915026081
100.066627693583,99.5303502830545,99.5468338143154
100.394454621112,99.7701022074345,99.7683053201678
100.822810455966,100.108807868895,99.9658122712406
101.126864567879,100.394267530693,100.398232809458
101.522204592248,100.689110174185,100.690399273319
100.723705759471,104.461233565139,122.046929633002
102.97820237713,111.365012044252,128.65850258587
106.584908225632,124.833522165128,133.536058659033
135.074567226297,151.557639099223,148.895657013589
176.223251076826,184.446207543292,161.722532411133
204.134257587098,199.39496792285,152.945481583088
232.495142012295,211.882521055409,148.368366770531
255.606966953053,223.265469932118,145.264625773955
274.483039412539,232.950753669896,139.299849602336
290.496106163195,241.654153895729,132.454499080027
302.072175156566,245.301547320046,123.236296652346
312.759851566219,249.568923422769,116.092988438167
319.79727980396,247.079638709564,108.423513690687
323.220290304778,238.102949306053,102.579358168086
323.912784025529,224.793856524972,98.8712241860089
325.952071949203,215.865459632072,96.9912463478243
321.212181181387,200.95420924627,95.8587068537488
316.727711153942,193.673197691394,95.5142655596295
313.554729322838,189.922770455001,95.0900658007236
304.420400350916,187.475498307697,94.9355713287555
286.795087709427,186.368162273901,94.8860338248734
291.793619769122,186.242420015299,94.5532939146714
270.169621653602,185.997354654079,94.4830217411042
246.139237532031,185.937926149684,94.4383106548997
232.540078682843,185.925686566995,94.3169313032038
198.646920809984,185.919922665111,94.3014731214045
175.477802840344,185.918971596667,94.2493809269465
191.329460375149,185.919038205924,94.1487060103945
180.187838822501,185.918814413136,94.1289467980323
158.160654277854,185.918692536629,94.1145136651858
144.227853220203,185.918664649908,94.0999264943423
113.724582580069,185.918652977325,94.1013737689935
123.731109549565,115.36672518343,129.829677908475
125.490502865777,116.099226612336,128.239033687782
127.704870477129,117.411864012247,127.952259293327
129.543231615317,118.567905935345,128.488520830945
132.203924456874,121.036562921695,129.711095591283
132.491698910744,121.81264313762,129.811961094187
133.523611591559,124.101887819039,131.453046839899
133.679984453566,124.16008932953,131.851552601497
133.848453149864,124.85475145348,132.724723356752
123.589962453245,125.258607700304,129.960520500228
134.456463699098,127.205777874431,134.953224420266
135.642244035993,127.949501783117,136.314226553464
136.97112482062,128.10129922421,136.624600074407
138.09971518951,128.260648563352,136.137629906974
139.959466141408,128.073064157457,135.728478273299
140.432274107103,128.264668668627,136.514039253796
141.85563870368,128.683416939251,135.718517020044
142.558541810829,128.429311114148,135.719686974533
143.879564041927,128.011685163125,133.913737084766
144.346156809357,127.885614224494,133.978500228665
144.692739510348,127.759382890605,133.246514474972
144.008155778393,128.522495794215,135.428206890512
144.632215338997,128.337923539441,133.42370789493
144.858872641064,128.571117826403,133.472774650066
140.452767500983,127.772239059899,122.874268372034
145.731410282173,127.953654202468,132.56151787885
146.339295813105,127.578400241469,132.201216186607
146.083239605456,128.352858252797,134.420999073048
145.485170411817,128.682672232584,133.371587603529
144.821317687261,130.055104672933,135.702421437804
145.386462536995,129.701845909277,135.541650072344
146.280066720232,129.462850351479,136.451815298617
164.198588139255,139.518837015631,155.522819489911
166.521953668705,140.287374961817,157.410864267057
164.826967791915,140.789669476151,157.976934137478
158.619884681923,140.484469564302,156.99939348733
157.587174645198,140.186879346563,158.631385990913
157.174346059,139.70966183356,159.01397511162
157.063649042891,138.354187248357,159.352483014845
156.435847628452,137.651267956363,158.9064104426
156.477393521953,138.053544708676,159.044547452625
156.916168057479,138.347864017392,159.653396605554
157.046681316211,137.68956493195,159.130372269666
158.061119256317,137.13392821044,159.705824588313
146.800383330454,135.078646783194,142.380666910018
156.776792074831,135.882920487089,155.976742890016
156.350626456905,134.886400055586,153.823250805213
162.561630004852,136.957293044012,163.566405137116
198.395344738095,126.531280176057,168.455776404497
152.247404897431,133.043753073195,151.44540916933
154.715858956944,133.294593055135,153.691300373163
164.130350296049,137.296941884905,164.440522052098
198.519856279737,129.354386045221,172.63362570861
155.500141941554,136.521992926392,153.634130942902
153.280507068608,135.991162453981,153.785248531152
145.133121187929,134.938845504072,149.773163687655
163.897400768767,144.247708449903,164.631769681554
171.853157735928,153.999134504764,167.402615492683
150.155286124133,118.314571173589,167.893403778557
