pred_train_1,pred_train_2,pred_train_3
64.9918478162612,65.6516589895505,71.9746182593148
65.0672200017983,65.8712448573374,72.373830365913
64.9951483321124,65.6794457345689,72.3214640164759
65.0538275231774,65.8833542522602,73.2670620739519
65.0628577686593,65.9104151736454,73.2954964547891
65.1841448518106,66.2633367997456,74.0580736709184
65.1970150073987,66.3403870110073,74.6633995170348
65.4312516090115,66.9833895224711,75.7851801904912
65.3687557109847,66.8342187726418,75.684563002129
65.4783088134912,67.1327426584978,76.1581924460169
65.5331067686847,67.2786614423318,76.3672798759073
66.159991182827,67.9492550883386,73.0320680980992
66.142489000943,68.1175555473491,73.4084340678641
66.1819733142521,68.2077038947513,73.5620654659376
66.1576364766154,68.1725891059833,73.5206071120885
66.2897026232501,68.5518903149157,74.218593737377
66.3486196494024,68.761982020178,74.6799510071377
66.5231601465964,69.1639396410669,75.3568750960141
66.5950094125712,69.3506422028596,75.7666323901437
66.7894194972085,69.7597843788893,76.4465204166267
66.8834141137995,69.9535074814222,76.7836462417646
67.1253904918726,70.4147763567749,77.4627850399804
67.2093309223633,70.5847797403776,77.8630824772913
67.6081443979591,71.2747953283482,78.6054240619691
67.6440399537549,71.3428224938399,78.7299901077446
67.8370497363416,71.6706438973828,79.2497408087652
68.0448578116112,72.0134732617216,79.7105915025106
68.3455818847889,72.4875412222143,80.2642389135878
68.5483080356875,72.7841437253715,80.4282804887456
68.8036307659837,73.1657203864138,80.9230175353231
68.9959841957663,73.4476904229588,81.1938556213684
69.3948301672285,74.0039068956697,81.8149281699041
69.7248294739075,74.438085768872,82.1587191163969
69.9453168123615,74.7312695476064,82.4998344894984
70.2213328438659,75.0952687273139,82.892691243272
70.5721877388815,75.5306072956689,83.350503183647
70.8351883025776,75.840937933882,83.5828462185516
71.2272764284852,76.3010061739968,84.0167223689509
71.4991641487321,76.6170893833868,84.3067475895014
71.8641741145552,77.0213341630084,84.6703993598294
72.3276813135915,77.5343935720744,85.148057027479
73.035910674817,78.2484071278974,85.7152657282047
73.4032447699283,78.5778764547485,85.8929455958298
76.0114186745277,80.451984733473,86.3464910119329
76.5018441153584,80.8849059557046,86.5866497558198
77.0049216230844,81.2764889041455,86.8316561119872
77.3261031447519,81.5263197439251,86.9971410800856
77.8897683887041,81.9411022987879,87.272500494107
78.4074897089244,82.3058003994879,87.5313968982418
78.9159530688712,82.6719353384251,87.7812238300424
79.4634715819836,83.0385845225839,88.0478542708759
80.1650352528902,83.5127400697157,88.3573422029884
80.5203340831211,83.7414165342156,88.5199007063608
81.0321066224029,84.0556965763414,88.7594904046408
81.6167100150709,84.4226496926801,89.0111827941243
82.0202448077488,84.6648727765563,89.1942973003213
82.1770351433293,84.7513140427631,89.2891081190994
82.8128131454794,85.1480107819166,89.5023851530737
83.3139978184923,85.4367376606634,89.7147591770156
84.2963849660067,86.0006864507051,90.084542279006
84.5730526388726,86.1421017156201,90.2214589464143
85.1856184174565,86.4829577920563,90.4461862691046
85.4695565703625,86.6480546992538,90.5469072556933
86.1353956916534,86.9943364238458,90.8196347905149
86.5397141036309,87.2280400520255,90.9416505767592
86.6105090806631,87.25417000514,91.0084186431747
87.3963961709035,87.6743715606435,91.2636274009834
87.8319920888297,87.8899082719923,91.4564594893935
88.0487691676758,88.0151159135742,91.4969244029153
88.6732852323663,88.338385347717,91.7121979417838
88.8203427453909,88.4195648571177,91.7375613104887
88.9738404631956,88.4908348798929,91.8025691631655
89.4905482505575,88.7597816968265,91.9559229277206
89.8863289903545,88.9710669485203,92.0645404396393
90.3007154150224,89.1772181786709,92.2124009917699
86.1919271667859,87.4605318959631,92.0267798345023
87.6032867633767,88.3132551591173,91.7562721756347
88.639414465561,88.8611640742631,91.8695300586039
89.1091140153677,89.1027509657698,91.9494533752538
89.8908505346806,89.470707210586,92.0794980395961
90.3765003940398,89.7480454917763,92.2524046382413
90.7714346160508,89.9600543361492,92.3771708718382
91.4499409985693,90.2213367055529,92.4942309394035
92.0188653229676,90.443238648437,92.6342585444446
92.4226256730751,90.6631658390583,92.7849915025147
92.9458224230597,90.8772168679715,92.9476490933076
93.2422606001741,90.9607223962499,93.0366124981217
93.5931970487534,91.0644453185387,93.1616207905383
93.7816252273623,91.0973963449198,93.2373470180068
94.0081130435977,91.1918684056715,93.3368009034757
94.2078979285831,91.321478467968,93.4194301316077
94.5092467020964,91.4438597803845,93.5577852288089
94.6860165670336,91.501454712491,93.6475335416631
94.9232621131994,91.5911545946741,93.7805748794046
95.0449719222261,91.6438770996607,93.8514904662928
95.1065852326562,91.6609888060877,93.8979327353399
95.2371732725477,91.7300757990065,93.9769068543456
95.287874199533,91.7591309051543,94.0004541859917
95.3393925188219,91.7940403435712,94.021783601478
95.4547440675068,91.8726795781251,94.0679718946337
95.5517193414975,91.9150332302294,94.1428500016648
95.6342351811558,91.9608368480329,94.2041057859162
95.548010289886,91.9315973707083,94.1821891402646
95.7602466554606,92.0348237109554,94.3025679015154
95.8111351175629,92.0783890430086,94.3740992636929
95.8490255080305,92.1176710299108,94.4208651694083
95.8462788629403,92.1156903700482,94.4175955083981
97.2297584273171,93.097117538578,96.2462138103689
97.1132054056707,93.1135536028584,95.8960328421801
97.0627484555692,93.017265348168,95.73523157286
97.0765373494068,92.9750869301613,95.7273510509132
96.9442419720867,92.6905353077757,95.3766804302769
96.9790893463713,92.6716844836326,95.4175912236542
96.9519617096496,92.5967420248967,95.3547781986448
96.9060801236563,92.5040203469741,95.2528712421368
96.9028052091591,92.4202518343446,95.2249158245939
96.8907907851398,92.4081228948325,95.211105098476
96.9611676079573,92.3897807971166,95.2979801392786
96.8669767059205,92.3067251341024,95.1550835660883
96.8513309159435,92.2776545453958,95.1371666399324
96.8732649846767,92.251273507166,95.1621445808825
96.8835967449312,92.2383361457875,95.1706443555155
96.8242366113947,92.2359703894231,95.1025272807651
96.7375202560889,92.2765383410162,95.0288733762811
96.7246014203952,92.3052717834526,95.0235363488767
96.7087549637194,92.3309995420928,95.0210222645546
96.7157519259205,92.3556840723944,95.0258290702983
96.6791132486543,92.4493199968678,95.0112852097609
96.6410897080032,92.502655674425,94.9987579401225
96.6164249597053,92.6008555837635,95.0000346127123
96.6294704319129,92.6447827631441,95.010703388463
96.5882022289015,92.7945002590607,95.0136853624802
96.5907195584839,92.8633836368123,95.0211638448719
96.5831098196686,92.9386908212865,95.0273702877102
96.5697184244332,93.0827726646117,95.0440090852136
96.5560003199423,93.2411714873083,95.0649869076254
96.5603673762948,93.3868772266682,95.085044901144
96.5514394663722,93.6117858746946,95.1144794817628
96.545474087873,93.8260147781621,95.14250748526
97.063566878608,91.4568607512513,95.4744711968156
97.0037770003831,92.5745605779208,95.3733986090036
96.9929173770396,92.833225008606,95.3783146072733
97.0145949428957,92.9274055464022,95.3946890614779
96.9844779837407,93.2269814847541,95.4081930852435
96.9915979565937,93.3988475949101,95.4252487830028
96.9933435800771,93.64926641222,95.4580394377042
96.9832362248226,93.9754170719418,95.4895204121987
97.0054808998439,94.2960158684371,95.5554443107898
97.0136635111418,94.5167563100775,95.5942273221183
97.0472005930451,94.732860695326,95.6497128941917
97.1331897130802,94.619384663465,95.691978301743
97.1344330625011,95.1405031602231,95.7815148127401
97.1897976775142,95.3483315441653,95.8619833847754
97.2399055003355,95.5789820062701,95.9300708505825
97.2819442515325,95.3991356092803,95.9490355426031
97.3457223908326,95.3705298002307,96.0092695072879
97.3654707839413,95.5687029373491,96.067371267773
97.4415217468598,95.735592037601,96.1629297774305
97.4469310292752,95.8085744500176,96.1986041343901
97.5256501585361,96.1504267014261,96.3379301243223
97.6466160362904,96.2106989219383,96.4469425668093
97.6788581832647,96.8172532388492,96.6339252525612
97.7900020196182,97.0669287906912,96.8036506964925
97.8265251260526,97.9612555724318,97.0607221688675
98.0771428646618,98.7963182727655,97.1635232281839
97.9464730880707,98.8984089280413,97.3864695004554
98.0229186383661,99.804498097,97.7215152773609
98.050451547779,100.979896858744,98.0673275148718
98.1171938224488,102.625861079002,98.5357846574817
98.2542398228977,102.963962966767,98.8470628798011
98.2879478391039,104.433396501546,99.3065197047498
109.532516470128,111.42317808302,115.802607186142
123.526787636451,136.327231314499,134.315386605604
155.478991020444,168.366688099656,158.562451985479
188.181848695378,198.576059153816,188.421274155167
201.934641207768,204.145252927031,213.637659440908
206.088216559039,204.993163083335,235.254409028393
211.804450503023,214.608719997114,249.407619932862
221.180382689274,229.185886207003,254.127978443261
231.880067324054,251.679857751325,256.207868112387
239.596502188783,270.710937323495,258.472434955344
244.801879608809,285.482409064691,262.46414196476
247.959217838507,292.649627153696,266.092991879727
249.477606869013,295.807020762772,267.66908814062
248.107410703048,296.720887456637,267.463656626913
241.279864702181,296.56975227104,266.600728297612
239.528717031924,296.482275418991,264.838843253365
239.446623531434,295.72086583636,262.733291895113
239.527646081149,295.28394617134,259.389379449397
239.571382761401,295.033744579995,254.861427133196
239.596735996685,294.731347086299,248.91103523558
239.604299813366,294.51927396583,238.58012176042
239.613481291017,294.515057231637,230.036336700068
239.56242028365,294.396869425416,218.275983762409
238.976753106966,294.349028880118,202.777815099469
237.711593583252,294.33539948625,186.530674092279
221.548587692268,294.321216769634,169.4294347793
207.785177965313,294.317284897737,154.050571350677
218.326130396506,294.319097973506,144.360583457056
209.601089021647,294.31751541213,131.178096183244
204.325066757348,294.315645261931,122.086723910951
203.520472495113,294.314938964275,115.718658866128
203.273882114701,294.314336892303,109.558647796199
108.587901634828,112.718960905826,120.294615571412
109.270742644952,115.531319569654,122.483200815028
109.343654147939,116.201461615604,123.79593651956
109.303273760162,117.067176964702,125.121506042408
110.480657799225,120.344497048275,127.48389195381
110.76055137639,121.907615508658,128.148199831621
112.18983443543,127.675486702878,130.169620409743
112.021325727661,129.974744687988,130.645475767652
112.762025986201,132.447082148977,131.333456514064
115.9525929496,134.093888793973,131.991763541378
115.884256931105,138.809873341088,132.965703583386
117.212824956581,140.932270708946,133.643486684249
118.236463985133,143.45215730672,134.286141468532
118.872060760582,144.623181450905,134.625875987096
119.638058180599,145.128123955406,135.111058847039
120.217192973931,145.007098895338,135.240318580249
121.838077708065,143.788069019802,135.713445635319
122.08822285163,143.450841681194,135.846963269323
122.257902929001,141.842144185927,136.113771051761
122.218594480187,141.801039347915,136.152024184768
122.280991646548,140.912614729113,136.250086790779
123.177956074222,142.081022894759,136.188960641106
123.136114724756,140.118764631716,136.384165265091
123.724120279376,139.234607430495,136.525411688559
122.944752271169,127.909416351764,137.215446240369
123.684563075322,137.190757971979,136.713392906461
123.353973432432,136.3322350031,136.776031115247
124.983450628904,137.653433871643,136.82892181984
125.690531754081,135.351201955435,137.085559480471
127.579371080867,137.789371693911,137.207671984062
127.577953150137,137.042876985776,137.277722060799
127.890476330814,137.51285150953,137.321487691608
126.88941412419,151.882088981869,137.198922882178
126.855013953292,152.924543573729,137.075524182024
128.03770356852,154.772757413154,137.261495961903
130.259074916541,156.618759316925,137.726467456964
131.71328939225,158.793509135844,137.820539025142
131.856732184343,158.857207073446,137.760822517646
132.151069976518,158.792528656571,137.662575160792
132.562119346311,157.337076775428,137.673012105294
133.21855712206,157.354073196507,137.816654323252
133.237655252472,158.04935114799,137.809128345321
133.353246822309,157.033559675515,137.809332442973
132.952718767224,157.273467553337,137.66916690115
133.317697235002,142.144495035697,138.867685404032
133.287653443371,151.364416178963,137.921473932568
132.749842303452,146.989646783451,138.032343135518
133.402085822146,154.241839980138,137.807971168314
106.184042095315,173.263599082432,135.72049280403
127.874994390141,129.21599729412,139.326766883483
128.153439171808,130.413575689716,139.154602208369
133.545708777469,150.615944974343,138.158070794744
109.789524616673,176.872198559154,135.938371504099
132.948453774252,137.820197591889,139.479692565248
130.690661271031,132.225007526865,140.128635843573
127.873572651587,128.311714821741,141.812833469391
140.682201636994,166.61470338019,139.002363956233
146.410708927029,181.600814039698,140.229373747099
100.759407349382,146.104645738348,134.4775124855
